"","a","b"
"4586",38.7854809537619,-22.8135211637659
"4587",39.0024205971543,-21.4193756958455
"4588",38.0756706995921,-21.0023598554114
"4589",39.4540214286898,-21.3837671273512
"4590",38.6762489193622,-21.9415472281134
"4591",38.8140545693489,-22.3971801576042
"4592",39.5865640435165,-23.4208593176525
"4593",39.9326206939451,-21.1149008982116
"4594",38.1216336227601,-20.1745481747888
"4595",36.9795743630439,-19.7876063205312
"4596",35.4558196344272,-19.2514759441171
"4597",36.9567102378484,-18.6426453444309
"4598",38.4984551671331,-17.3230242902921
"4599",38.0245304062933,-16.8649970874335
"4600",38.1592428241477,-16.3589663103317
"4601",38.667840947458,-15.9304126001712
"4602",39.752258111276,-16.4281820475122
"4603",39.2956654209136,-15.8942482265139
"4604",40.5378074069827,-15.1282237282446
"4605",41.8076291945776,-15.8307865521257
"4606",41.2544016659928,-15.9789596733019
"4607",40.4176328813279,-15.3335787768209
"4608",40.7156831955475,-14.6005889157747
"4609",40.5499461770838,-13.7559331705855
"4610",40.7756942882559,-14.5843660537377
"4611",41.030622334003,-13.6942743434177
"4612",41.3775927858249,-13.2149691776081
"4613",41.617475183386,-13.8555509602679
"4614",40.293264584616,-13.6255956338863
"4615",40.9757752863317,-13.6957770983805
"4616",38.9789437035439,-14.3478802658867
"4617",39.297016282905,-14.828697816997
"4618",38.9849068008886,-12.8392055347661
"4619",39.4953392420568,-12.6703783797724
"4620",39.5679310997416,-13.3399775048767
"4621",40.9548658783159,-14.6887310600162
"4622",41.0963574879615,-14.6437306763605
"4623",40.4229983157473,-14.0348315761958
"4624",41.1684683534332,-13.8564246411814
"4625",40.5367059196071,-11.5622262262552
"4626",41.5651227025937,-11.3747439137381
"4627",41.8124105315139,-9.3859992922329
"4628",42.7318963290412,-9.39423652526582
"4629",42.8604142667256,-9.03209266622424
"4630",42.6332313025902,-8.90160952276147
"4631",42.8705992966702,-10.4570236494161
"4632",43.6627570710627,-12.4820110538784
"4633",43.0837744494932,-12.937114923232
"4634",40.2543837925475,-11.6381803505835
"4635",41.0414646789028,-9.9156943462152
"4636",41.5385568216838,-9.2270369559999
"4637",43.6716587316112,-10.2350914531876
"4638",44.8738653310056,-13.1852815063205
"4639",44.7081819162238,-13.7146878384992
"4640",46.3022125294643,-11.6672920088405
"4641",45.8065344680445,-11.6711786806609
"4642",46.2583119783086,-10.9885135654062
"4643",46.704598863586,-11.2835557685458
"4644",47.4243056280647,-12.6355567426839
"4645",49.1931870568065,-12.3437511824614
"4646",49.1966506724882,-11.2943635201112
"4647",48.4614818363579,-12.8421244827093
"4648",50.878537177243,-12.2596312972969
"4649",51.0595770544471,-11.9300424046937
"4650",51.7960763510996,-11.5006439268672
"4651",51.6141458372412,-12.0297644718481
"4652",50.4096689580379,-11.4173537122376
"4653",49.3773592568407,-11.3544524147076
"4654",48.1437971463839,-12.2053379610013
"4655",47.1851490010997,-13.0719064499251
"4656",44.7427950751643,-10.5407541984554
"4657",44.4820189159573,-8.99348047532738
"4658",43.9935493612232,-9.2976302811704
"4659",44.7024175098971,-9.06322251132152
"4660",45.1376711181903,-7.79748799071093
"4661",43.4310942161952,-6.3794170425258
"4662",44.7344958144083,-7.45638723259311
"4663",44.2689242369956,-7.48446870556368
"4664",44.5882543834029,-7.36521642596153
"4665",44.3396581479761,-8.30865837600251
"4666",43.8414631002469,-10.1042103679454
"4667",44.2760187076042,-7.76097794820984
"4668",43.7011538993807,-6.28825696876335
"4669",43.0056302536454,-7.36039288043653
"4670",42.0356280096723,-7.4304249288233
"4671",42.3607057230076,-7.29405486611598
"4672",42.6150124948008,-6.60944839497041
"4673",43.578668622183,-7.35702947399584
"4674",45.2247673309867,-6.79909942091183
"4675",45.4553396095441,-5.04743677538472
"4676",45.020940376789,-4.62142624395001
"4677",44.7240109562686,-4.00452142138054
"4678",43.9783116033035,-5.26506599613824
"4679",44.1296836890355,-4.18720991314182
"4680",44.3679315112472,-4.04979085614075
"4681",46.3932490005579,-4.61255031876358
"4682",45.8140836007613,-3.02809456913587
"4683",45.9998245723328,-4.46976929932555
"4684",44.1224832790377,-4.14986422884456
"4685",44.1963353718658,-5.00623282886505
"4686",45.4211070558829,-5.07771550802185
"4687",45.428310828499,-4.36315425293285
"4688",45.9822748316056,-5.20058242896353
"4689",46.2558382594135,-5.68723068281193
"4690",46.9454292070967,-6.77314827013628
"4691",46.3638218783212,-7.09888926115315
"4692",45.771225828299,-5.41809773920924
"4693",46.5974531172972,-5.05240600217444
"4694",47.0296219861179,-4.12736675094074
"4695",48.2649871837302,-1.36586388149534
"4696",49.7185412117956,-0.1287510229646
"4697",47.7391237727831,-0.638364020605611
"4698",46.866505724751,-0.376082074249431
"4699",45.9238030710125,0.602375765234111
"4700",46.2651538644167,-0.748204046650588
"4701",47.8099922648567,0.73900642151977
"4702",50.1481946449879,1.49559731595721
"4703",50.9463955287241,1.10958324709779
"4704",51.8461574461793,0.366519562718124
"4705",51.7853739894712,-0.100604977751882
"4706",51.0820587623232,-0.907280717810889
"4707",51.0508698216873,1.21553539508962
"4708",52.5457255370608,1.35407553510138
"4709",53.7335589378181,2.01599126596447
"4710",53.4889850006617,2.68957777039817
"4711",54.9874964632422,2.39321558512811
"4712",54.5692489793162,3.62761145847821
"4713",54.0363590429545,4.21754682603914
"4714",54.9518834639028,2.91468138420609
"4715",53.3864193309923,3.07166343723006
"4716",51.4932269145597,2.78671757613897
"4717",52.0047359284504,1.69626160007327
"4718",53.3621758059958,-0.157524089824135
"4719",54.9927626540935,0.882965112425775
"4720",54.4435774313404,1.63513496551816
"4721",56.0248057197553,1.47789995008492
"4722",54.5869360822809,2.0142146097925
"4723",54.396136740901,2.32428522510468
"4724",56.0178870204411,2.85906545378541
"4725",56.5683199458718,4.24852045304041
"4726",55.3440843225791,4.77638732810785
"4727",56.9964637758301,5.16750781847866
"4728",57.9802036390121,4.874179734562
"4729",56.928768884405,5.4915803125696
"4730",56.2410442143121,4.37034334684499
"4731",54.818397834908,2.47214217224274
"4732",54.4557563332773,3.05318311160725
"4733",55.7089320078884,2.81740415717646
"4734",55.2881666579563,3.74666726393376
"4735",54.9114234318091,3.98523212946911
"4736",55.7936730921058,5.63240135806331
"4737",54.6288796338585,6.41417823658472
"4738",53.9519008614146,4.99842304405304
"4739",53.5615107816914,5.22770128679144
"4740",54.086745666727,3.70393880002431
"4741",54.1570773598325,2.32564171875533
"4742",52.4333886935522,2.34346903687521
"4743",51.9706302987816,1.58020614395914
"4744",51.3448361188417,0.582794964192073
"4745",51.2721744945529,0.0811609832376882
"4746",52.0267443044791,-0.744536178600088
"4747",52.2567509054158,0.992777774238035
"4748",52.7653510976615,0.777181395014932
"4749",51.3294332707176,0.998720552852902
"4750",50.8483437206192,0.440243898659715
"4751",49.7579861405515,0.854625632380187
"4752",49.5025492758596,2.67966831739674
"4753",49.6514138048725,1.9786488172343
"4754",49.64230826577,0.77447856888249
"4755",48.0772777910498,0.996914164827909
"4756",48.2274977340759,1.05500394587299
"4757",49.5244780948839,0.999398536217902
"4758",49.450826643725,1.55826081415589
"4759",48.8187564907719,2.0504330921981
"4760",49.1420384265185,0.725250197947112
"4761",48.5233431549393,0.954352563039258
"4762",46.4272968641624,-1.55245947767116
"4763",44.7069611751807,-1.23207048510515
"4764",45.3584423979753,-2.93552688245292
"4765",44.9729628806943,-2.87460361151301
"4766",43.7892798219951,-3.67521068406794
"4767",42.7141806893653,-5.85090771671348
"4768",43.3639309158843,-6.94425682738296
"4769",43.0519534525442,-7.55625110625816
"4770",43.2899957340002,-7.56434613448208
"4771",43.4577507119847,-9.2197316548413
"4772",42.4970080525141,-7.76420356088569
"4773",42.0619179224361,-6.65658884431584
"4774",42.0888544722581,-5.29988459410093
"4775",43.2547756398408,-6.18135041720302
"4776",44.9429073251591,-5.91398207449574
"4777",46.2928362304046,-6.47205628480748
"4778",48.3037230548663,-4.81623489384167
"4779",47.0834306770356,-5.26268298070958
"4780",46.4569195554553,-3.43002649565513
"4781",46.5199135147805,-3.24017638816137
"4782",45.9610920757076,-2.30329641152943
"4783",44.5864039214643,-3.02989603344544
"4784",43.7733443601836,-1.30048234636677
"4785",42.993417387869,-2.05497412686057
"4786",43.8297107527457,-2.87107875914952
"4787",44.3261352153057,-2.5067925241994
"4788",45.5551050813547,-1.06848208042647
"4789",44.7605871081002,-1.68076473482766
"4790",44.1354012448802,-0.732569461659748
"4791",44.2625430780146,-0.53855707364136
"4792",43.3710829551141,-0.873954001687832
"4793",44.3972216178725,-1.82301084956969
"4794",41.7650994126097,-2.15001053804965
"4795",41.268592809975,-1.7804178138414
"4796",40.2770389750318,-2.9361553680808
"4797",40.5023080159446,-2.81244839351014
"4798",41.6231748078896,-3.07590785358914
"4799",43.1577864417449,-1.9191104808841
"4800",42.2588580381676,-1.25933599850083
"4801",42.5252958646994,-1.00056293770511
"4802",41.7009679628713,0.228453482873123
"4803",41.6487920402357,1.20355469137
"4804",38.7665987732388,-0.045548367324787
"4805",38.9788422842263,1.2459028262595
"4806",39.2667399276079,2.50841213892419
"4807",38.88562631358,1.93791467599953
"4808",37.3373375237559,1.98638686988544
"4809",40.1608350838207,2.869160415422
"4810",40.8915518946976,2.05946791778946
"4811",40.8461098115123,0.70068176590559
"4812",40.3978246619924,-1.51262176903518
"4813",40.5130345738584,-1.38268044260115
"4814",40.7320560093276,-1.6553730497991
"4815",38.1948103621592,-1.95891429765412
"4816",37.9419845031378,0.0940237545183746
"4817",38.2273617717691,0.608083264112973
"4818",38.5368734183534,0.885289722447389
"4819",39.2720074358018,0.942623090132295
"4820",39.5891330346096,0.780632541694348
"4821",39.3263535954115,0.303365916191071
"4822",38.6073112734058,0.607534605795308
"4823",39.5367776482174,-0.139143626851407
"4824",40.3244102719439,1.40643910136721
"4825",40.1468938433838,1.02330523508786
"4826",41.6285443616824,-0.839904667495704
"4827",41.6522940370223,1.36947951808198
"4828",42.2314471289468,1.96665010049848
"4829",42.5288781274747,1.96918130574227
"4830",40.9481750907981,1.80355693868585
"4831",41.4447301932205,0.692905112271736
"4832",42.8098591926176,1.12152143243918
"4833",42.0668751676977,1.25459937511409
"4834",40.7018566201016,1.24921626049916
"4835",41.5110757525961,1.77998526435539
"4836",39.9109714376739,1.77388578047584
"4837",40.8033656872347,3.08367629061455
"4838",41.7895357956309,3.13311318224157
"4839",41.717081421638,2.49705654717857
"4840",40.8434839225266,2.00040183198223
"4841",41.5132947732901,2.64992366126128
"4842",41.0269925575842,2.06468781445958
"4843",40.6239175091485,1.47995035241362
"4844",41.0922395273792,0.696630508388814
"4845",41.8420224176155,1.72008167232507
"4846",40.9822408990795,3.51236636261681
"4847",39.8369417171507,2.57905659799862
"4848",39.6966836356013,3.51346586466492
"4849",39.76114748765,3.25341681215682
"4850",39.2312938804611,4.03771075843311
"4851",39.625276523566,4.18452005293639
"4852",39.7572257470559,5.14317292297207
"4853",40.3560097241059,4.43652632677789
"4854",41.420430278642,4.0503134997496
"4855",41.4347799490562,4.364495940495
"4856",42.0149071507001,4.52842479349184
"4857",43.5732105304726,5.73850567936242
"4858",43.4441680745647,5.98303106761978
"4859",44.8678099509204,5.934261430155
"4860",47.4478899073024,5.80002173781516
"4861",48.5701641333169,6.94053531726585
"4862",48.7803409481867,6.80642992289963
"4863",48.5591730557444,6.74061694691288
"4864",49.9103609838247,6.02153824417298
"4865",49.5731241504198,6.9550972846293
"4866",50.2327288129166,7.64010478101771
"4867",51.4266709931586,8.67579955063897
"4868",55.0085851040207,8.44727099849476
"4869",56.76941515588,9.46893970153656
"4870",57.8543008206582,9.58333666626183
"4871",56.9725618845408,9.45513811006045
"4872",57.2858238482568,9.67229963960684
"4873",57.3985136396764,8.800704459934
"4874",56.2408763482989,8.99344674945374
"4875",57.3711602708353,7.90714432756221
"4876",55.584852358923,8.92658872468974
"4877",54.7836541462734,8.43441633864499
"4878",55.683737730819,10.258888807332
"4879",54.4315385256521,9.70455357251559
"4880",54.9739690159564,11.6219689009555
"4881",55.8265005449524,11.9369767170369
"4882",54.7549247845084,14.0005530273627
"4883",56.0675033390753,13.1457497065303
"4884",56.0990326428713,13.421576235859
"4885",54.4513308146593,11.1217868109814
"4886",54.6157987101874,12.8745664966614
"4887",53.8155555614088,12.1613416285771
"4888",54.0828635471269,12.7715356894373
"4889",55.2329703782786,14.3908967608411
"4890",54.4457263107175,14.6563889788279
"4891",53.1298516707447,15.3170932882308
"4892",53.6520000198546,14.7666226125571
"4893",54.69979926863,15.5981771693581
"4894",55.9037975450802,16.1389660499079
"4895",55.8977243688077,15.6067884784455
"4896",55.9522507187903,13.870941989604
"4897",56.0730477741699,13.6954249597856
"4898",55.6801581510345,13.1073693016037
"4899",56.6900965295287,12.3587622705911
"4900",56.7145371736051,14.1968917371681
"4901",57.8672200101238,13.7213695795622
"4902",58.8271321309334,13.64757117147
"4903",60.3806011557238,15.213788343759
"4904",62.3889176948867,14.100872769293
"4905",64.0530926494902,15.3049912946566
"4906",63.9849443228382,14.9285546138933
"4907",63.1023363942094,15.3745577064286
"4908",64.0045751464565,15.442436634696
"4909",64.4359020311861,14.9902702699571
"4910",65.2524978314869,15.1347845043484
"4911",64.6587261740155,16.2054082599915
"4912",66.3380958453502,16.2007649096383
"4913",66.6843207929291,14.397964444476
"4914",68.0160958366479,14.2925119826979
"4915",68.2224958378838,15.9169488954231
"4916",68.2965929758224,14.9897695167571
"4917",70.0611514017067,15.8405891954804
"4918",67.5460199273127,14.6408665058611
"4919",67.5984389936843,15.1628983678211
"4920",69.5230052474034,15.5693181625639
"4921",68.1042929090455,14.8631469988477
"4922",68.163963354865,14.2856452946393
"4923",69.9427277095763,14.399620169034
"4924",71.9432942739508,14.8970254516742
"4925",72.6903942746288,13.3694466461215
"4926",73.3643958912595,12.860768869476
"4927",73.2956839809448,12.0224746061945
"4928",70.2899767382109,12.6202412467939
"4929",70.8401161372407,12.3314250722715
"4930",70.6956168781071,12.5410274501556
"4931",72.4002509120394,15.0411335888069
"4932",73.0305801191757,14.3692448888992
"4933",73.028716365766,13.1064665236063
"4934",72.0634103639407,13.5300787170708
"4935",71.1945770587483,14.2693590409185
"4936",73.0323256993574,13.0866909804335
"4937",72.5758647591799,12.4594520679666
"4938",73.6159973499264,12.2317785800235
"4939",75.5059687931496,12.3079164058454
"4940",76.5673642901257,10.5826204553658
"4941",76.1370939248895,10.7659932661533
"4942",77.7483994985528,9.94480461795195
"4943",79.8016590960051,8.93320561917346
"4944",79.2502007646753,8.81948583583206
"4945",79.0951010713908,9.80224353502079
"4946",79.5387703065293,10.70646527172
"4947",78.837273879723,11.4921535151667
"4948",80.875604366474,12.5051224661909
"4949",80.4820949194761,10.8713123624753
"4950",80.1084901181142,10.5417796608827
"4951",80.6919205179955,11.0204760435603
"4952",79.7750141357942,11.4345966606722
"4953",81.2974881607348,12.3545173938288
"4954",79.8065582852991,10.9570273009178
"4955",79.6466743597167,11.0332176121114
"4956",78.2764354011606,10.6989044515137
"4957",78.2881075864444,9.66026665526127
"4958",76.801153520038,10.5117220840887
"4959",78.2911351142775,9.88959687289748
"4960",77.3632384785346,10.3500910078999
"4961",78.4395796271401,9.56103004018389
"4962",77.8891324467076,7.14616458569759
"4963",77.511782335986,8.23832388542779
"4964",78.7814173269386,9.72746727471702
"4965",79.4421235238366,9.29146517482548
"4966",79.6015834565217,10.8703935865489
"4967",79.4448220615701,11.2007004993344
"4968",78.1462436375499,12.2057664716365
"4969",79.8820881455679,10.6814778088626
"4970",79.624032989229,10.89883267568
"4971",81.5215007676814,11.919007712316
"4972",82.0025685668583,12.2194841368049
"4973",80.4974350039948,11.1886268692575
"4974",79.3605506325595,11.1067746313491
"4975",80.0253380903145,10.0862727677978
"4976",80.2057023893834,10.4544151118568
"4977",79.6446284844588,9.40690457138973
"4978",78.6716877498575,7.44002084215945
"4979",77.750688279882,7.34029489753135
"4980",78.3315877125287,7.50615272712715
"4981",79.0862804837979,7.1275741870827
"4982",77.8234564422687,7.04098170863922
"4983",78.5756120501357,7.66464231899837
"4984",79.6960475491713,7.55527089605976
"4985",78.1417886483784,7.62690138169759
"4986",76.7496512995372,6.71490233633006
"4987",79.4020275219602,6.69576540775952
"4988",79.7977742486375,4.92120623018365
"4989",79.9324378744574,5.55803608924892
"4990",80.5030732919629,6.04214354458959
"4991",80.0641539756294,6.56469109497602
"4992",81.4296696026875,5.46528172382168
"4993",82.5127960809138,5.62069180540751
"4994",81.2528670223855,5.50446537564066
"4995",79.3391896440445,4.71715576839857
"4996",80.0105753446132,3.18455573572541
"4997",80.77440994647,3.58010526375574
"4998",79.4476607563097,2.82450303128173
"4999",79.4432830375297,3.8823922819419
"5000",79.662038957248,5.50321069491738
"5001",80.3014915236439,4.68990588690715
"5002",81.6001736483959,4.24910092865008
"5003",81.5662739081418,5.79236816421724
"5004",80.3989193951642,6.38128328368892
"5005",80.6431088236321,7.39367968276642
"5006",80.0537194528796,8.79213211873981
"5007",79.2208390568652,8.46057308443059
"5008",79.7028281471113,9.61324021169126
"5009",80.4877790731537,9.70980766430655
"5010",79.1714681027673,10.8626303909751
"5011",78.0033002865978,11.1418218050694
"5012",78.3125935872355,10.1505930599134
"5013",79.1564319216997,11.2423384448595
"5014",79.1436068165875,12.2883513696936
"5015",77.8941724553175,13.0802676518476
"5016",77.206743504648,12.3936042097837
"5017",77.3215434184622,12.2720188499875
"5018",77.1441981161935,11.6956870525596
"5019",76.7601864379526,11.522727732701
"5020",76.5267371015995,12.7952194718609
"5021",76.8841465390568,12.4226674786869
"5022",77.062317550329,12.6388203932755
"5023",78.6991926805709,13.7476088268105
"5024",78.6823480027662,14.2708298727252
"5025",78.1817526109835,13.2039376533928
"5026",77.4881912776999,12.9191274906089
"5027",77.7660916269037,12.053060681712
"5028",76.2509329037,11.8214434361785
"5029",76.5430292760515,12.4376633014693
"5030",77.0286589774896,12.5451444296503
"5031",76.4399211429688,12.492913082279
"5032",75.9462371589891,12.2671291397826
"5033",76.2251108486335,12.6772088909724
"5034",76.3359714088807,11.4940016489769
"5035",77.1028772684251,11.5090304447494
"5036",75.6695285395454,12.7683657974302
"5037",76.4796464874074,12.57912579324
"5038",77.275593186829,15.869168461194
"5039",78.9788884975117,16.8000005021511
"5040",78.1740532764222,16.3692779824125
"5041",79.0417510281223,15.5325740245561
"5042",79.8955620357835,15.1189307578849
"5043",78.5805871413967,14.4013059786569
"5044",78.8156081365075,15.2323198568193
"5045",79.6553727679109,14.7938884147144
"5046",79.0044006971046,14.4696440343511
"5047",78.6744145733132,14.3681930050478
"5048",79.6106397067598,14.4840436641564
"5049",78.3241088284397,13.9248965237018
"5050",78.9824051295159,16.0597315300692
"5051",79.2695202326778,14.1241331729995
"5052",80.5047620049016,12.0909507166032
"5053",80.7588660234938,11.5371377265103
"5054",80.8839193983822,9.57081289336981
"5055",81.0199983599358,11.2588651192227
"5056",80.7724436598171,12.6160047883171
"5057",80.7488336023478,13.5997367741023
"5058",82.5156211599927,12.5437937543321
"5059",82.0145750094348,13.382294597703
"5060",83.0177604602661,14.2798829464931
"5061",83.2865648422638,14.817356672304
"5062",83.9433876817936,16.9765184117848
"5063",85.1138881755985,17.915982767073
"5064",84.4800493812985,17.6549033178532
"5065",83.544887754695,16.7133788724127
"5066",85.9536255720651,16.1936424669728
"5067",85.4166313385685,16.4115631248668
"5068",85.4068422392966,15.9951075628736
"5069",86.7382260109194,15.3287903913995
"5070",87.1673180646294,14.0800160472337
"5071",87.9336483761764,13.8636832578484
"5072",87.2164068689835,13.5961707347854
"5073",89.3588019765015,12.4004026184869
"5074",88.5838342551144,10.6757473153357
"5075",89.5948799163139,9.75177932603469
"5076",90.6269448704253,11.3699577112754
"5077",89.8429224893877,13.3008185953632
"5078",89.4669555421779,12.0580378372579
"5079",90.4554695694325,11.7964664084826
"5080",90.9897496395927,11.4616384332167
"5081",90.5436108447974,9.56801705811765
"5082",89.5606295021312,10.1702428563222
"5083",90.1376892119599,10.0174859950002
"5084",91.5878522438617,9.45476732697046
"5085",91.013417670358,10.3049155976106
"5086",90.4501135491774,9.82035800289617
"5087",89.6532738609266,9.23701938387401
"5088",90.9369047900607,9.33926612325761
"5089",92.2279954692761,9.79647863541635
"5090",92.8294142950918,11.3339441853004
"5091",93.3623355723105,12.0938873838744
"5092",92.5968219671783,13.2621011283171
"5093",92.4642854097536,13.2063856896986
"5094",90.9684060534945,12.6000968776131
"5095",90.3677640841118,12.9981593420113
"5096",90.4482117765451,12.4217427364678
"5097",91.5717383964387,12.5594929625612
"5098",91.9014554901728,12.9082876132378
"5099",91.9080439205288,12.8560905188779
"5100",90.0605755370608,10.3468089191374
"5101",89.4451253825204,10.0163803848357
"5102",89.7285718896482,9.0812067879425
"5103",89.4205807792042,10.3643627107811
"5104",88.6140004098354,8.10272865038005
"5105",88.6039476119138,6.84803112175016
"5106",89.4924002175532,7.25152726660845
"5107",89.6750794723287,7.44108230185811
"5108",91.3000547885964,8.15784122377823
"5109",91.372624742591,6.36778830627607
"5110",92.0567551539207,5.98707198314669
"5111",92.7876659057007,5.59921903254945
"5112",94.5421831627192,4.77218519939071
"5113",94.9689837013624,4.93802589415776
"5114",94.5704883835084,5.96154666833977
"5115",95.4320195140503,6.2561082148075
"5116",94.5117883333077,7.30459822128688
"5117",96.7649312255427,9.03628351951349
"5118",97.6718141672922,7.33806217324755
"5119",98.3985799906401,5.40780923935869
"5120",96.5732171072637,3.78212685216744
"5121",97.7236433425684,3.32293249462806
"5122",97.8899113742627,3.52828094073871
"5123",98.123220622894,2.91758318642418
"5124",98.5563371823902,4.0176616726022
"5125",97.8421890195398,3.19943456791334
"5126",97.3367718638451,3.76730672021658
"5127",95.941614522027,2.53738430756012
"5128",95.5790316209577,1.13816515433461
"5129",95.8944855409512,0.985688054147358
"5130",95.087800307392,1.29662438882657
"5131",94.5517804587271,2.09248090511391
"5132",95.0907829161252,3.26650586665462
"5133",94.7586562585862,1.7343895533472
"5134",94.5984462847036,1.71746149543045
"5135",93.6779084187718,2.57236619386698
"5136",95.9492771236997,1.6184611844631
"5137",97.0726424553045,-0.444841999999205
"5138",97.6612117989935,-0.97798624066692
"5139",98.5124588871559,-0.926430670919169
"5140",99.938880247038,0.13590285963124
"5141",99.6108625752282,2.02523087047317
"5142",97.2496446223638,3.34457208386746
"5143",97.0448979340735,4.04524111372324
"5144",97.3947942762644,3.84166673474604
"5145",98.046002288761,4.19084745164946
"5146",99.9135939217506,4.61898093290185
"5147",100.466289220485,4.92065843704346
"5148",99.3244057077518,6.15778960477746
"5149",100.944138032303,4.65798081994143
"5150",101.568367369264,4.2070227174555
"5151",102.386655625802,3.42082068821259
"5152",101.250594405536,3.65587945622285
"5153",102.051780331081,3.92480053226152
"5154",100.704754781081,5.06944881350856
"5155",101.49162473619,4.85061833014876
"5156",103.2274864526,4.35295284692441
"5157",103.331941464193,3.57579715307123
"5158",104.255241398744,3.16239136858801
"5159",102.438245980599,2.44956595291922
"5160",102.717325172333,0.356852717416752
"5161",102.544317084525,-0.893755891556426
"5162",101.75347142101,-0.96678220102569
"5163",100.002755572178,-1.37210950755439
"5164",99.9237383260156,-0.526096066768696
"5165",100.192196277686,-0.823277097207595
"5166",100.978642511179,-0.735577820631352
"5167",103.238746622754,-1.7064009383913
"5168",103.427364366778,-2.45028946072797
"5169",103.969362284814,-3.43937819364348
"5170",105.675317363216,-3.86271510859439
"5171",105.659674668965,-5.03020479797236
"5172",106.183033007267,-6.2045638247537
"5173",107.057615548577,-7.30377538301265
"5174",106.458596383632,-7.94488747894574
"5175",105.038618889979,-7.66970332253694
"5176",106.15703967861,-7.53442679554659
"5177",105.743065849844,-7.85251957682562
"5178",104.408520225411,-7.41989378436784
"5179",104.027090317117,-7.52059912748295
"5180",104.25884566427,-5.81820736768718
"5181",103.901575194906,-5.21285786881863
"5182",104.968411465394,-5.34480733087254
"5183",103.311201829228,-5.54635886083214
"5184",103.873467214985,-6.61060972131724
"5185",102.907400797041,-6.50104930436687
"5186",103.394634410422,-6.89760096517677
"5187",103.456440829281,-8.31757866645209
"5188",102.346849927808,-6.82448732125346
"5189",102.358250406642,-5.63389157136148
"5190",101.563265617666,-4.28821907153964
"5191",101.025323283995,-3.83457596498431
"5192",101.026403622711,-4.36405397759269
"5193",101.164883968628,-4.19204123747198
"5194",100.967162367474,-5.39570488679932
"5195",101.818647455228,-4.95010441575629
"5196",102.899754958831,-5.26336875755991
"5197",102.660441404621,-7.15237702873179
"5198",101.974558872258,-7.87701648682113
"5199",101.109629440461,-9.56196765553086
"5200",101.52707411513,-9.14787570517145
"5201",100.710372453274,-10.1831445390144
"5202",99.063443713387,-8.97107093720676
"5203",97.9384200603653,-10.0766447865886
"5204",98.0739404235333,-11.1628494193893
"5205",98.7125229067568,-11.3874045201051
"5206",99.5801506337383,-12.0325014889216
"5207",101.991948730627,-11.0360651728801
"5208",100.582136175977,-10.2432035446791
"5209",102.088931533313,-9.12468779604049
"5210",100.29076947496,-9.45160556472397
"5211",98.040952848365,-9.0165619616189
"5212",97.2735007419064,-8.25142783823163
"5213",96.2724962742429,-7.17335234915068
"5214",95.7498551309875,-8.20339222973043
"5215",94.7030721908857,-7.70962589899604
"5216",93.9090290965091,-9.23928349361566
"5217",93.7990251209493,-8.52638206233949
"5218",93.8339626850505,-7.77579522696958
"5219",93.20391799249,-6.41882890424226
"5220",93.9844719401802,-7.55356709764317
"5221",92.9667449625586,-7.54921593763873
"5222",93.7760201203328,-7.75354649455266
"5223",94.2285648123339,-8.08151863334012
"5224",94.4322653010859,-7.19257306756672
"5225",94.0084035037002,-6.86629978934653
"5226",93.4406901935217,-5.74488324831513
"5227",93.9181157532685,-6.64929697004363
"5228",95.561150874896,-6.43062251890516
"5229",97.747642540413,-5.66787404544497
"5230",98.916056120336,-6.29745007956075
"5231",100.212583838901,-5.52281491539698
"5232",100.935516536297,-5.3375811506016
"5233",99.5526223400409,-7.04438177248229
"5234",100.131984481884,-7.00240417405929
"5235",98.7832499900007,-5.77922089534532
"5236",98.140368135952,-5.46757138600365
"5237",99.2094610680913,-5.44037493922106
"5238",99.7882589994714,-4.9677037411546
"5239",101.779208476921,-5.24278281673825
"5240",100.767102506183,-2.90613968079601
"5241",100.073674370562,-2.59274762257361
"5242",101.050234950991,-2.36406868493201
"5243",99.9847328830353,-2.9236829219521
"5244",99.8793423593195,-2.31693165559886
"5245",98.0437719214431,-2.27166605294808
"5246",98.9620527054591,-3.50581254153178
"5247",97.6764180538641,-3.53869642390033
"5248",99.5287170171408,-3.43224474170726
"5249",99.7964994223944,-2.32315991003966
"5250",100.12301026924,-3.08394961621664
"5251",99.472491389184,-3.66903320653099
"5252",99.3157372357255,-3.26818774507182
"5253",98.98583150288,-4.91671420470473
"5254",99.7306834177128,-5.20314540920228
"5255",97.7605290020914,-5.71889060824761
"5256",97.7026104461173,-4.50061892660995
"5257",95.1166893531095,-4.95437725476439
"5258",95.5603810587798,-6.49075364740592
"5259",94.2685018785742,-6.59424139617425
"5260",93.4275893602377,-7.11705218546667
"5261",94.4882696828461,-8.23810916423704
"5262",93.451802463864,-8.75648774183715
"5263",91.9418145873662,-7.61322085750298
"5264",92.6179203171414,-7.06699336489844
"5265",92.4385069217153,-9.23091899368706
"5266",90.5435415896099,-12.8510837676338
"5267",90.7905858952451,-12.362483170358
"5268",90.6860217170257,-12.0961915671928
"5269",89.0840756282118,-12.9795755891074
"5270",90.2765749502215,-11.9226257237108
"5271",88.4139354217273,-12.3332714770773
"5272",90.1889619098479,-11.9176131620145
"5273",91.2203805666532,-12.2340571005858
"5274",91.2314537184698,-12.0061792833162
"5275",90.7768079411523,-11.0383632162368
"5276",91.3403618035158,-9.34450146872672
"5277",91.1572699987385,-10.5859810878066
"5278",91.9801341177159,-9.86747642337776
