"","Index","a","b"
"4547",2012-06-12,29.9174847565777,-34.1513264348147
"4548",2012-06-13,28.8588907120584,-34.6895617307833
"4549",2012-06-14,28.9763636285761,-34.2526603425682
"4550",2012-06-15,30.2179928449934,-34.5942543030714
"4551",2012-06-16,30.2576768172904,-36.5000081987755
"4552",2012-06-17,29.5132847431749,-33.8179981455763
"4553",2012-06-18,30.567231393612,-34.5962112869838
"4554",2012-06-19,30.0099788002785,-34.1731243865621
"4555",2012-06-20,28.7948253681945,-34.6408449503056
"4556",2012-06-21,29.1794608972957,-34.1979644637359
"4557",2012-06-22,27.4830911705868,-32.9703143705801
"4558",2012-06-23,29.106685602627,-33.6721806931165
"4559",2012-06-24,29.5842712372836,-34.2087810104799
"4560",2012-06-25,30.7071704004345,-34.9840183732719
"4561",2012-06-26,29.8171137777392,-36.5128728783644
"4562",2012-06-27,30.6075146063403,-34.9659314303676
"4563",2012-06-28,29.6931421022793,-34.7329498702541
"4564",2012-06-29,30.199141577162,-34.5055322525289
"4565",2012-06-30,28.6053371780529,-34.4387197370931
"4566",2012-07-01,28.5991318357264,-32.3521557074706
"4567",2012-07-02,26.9208738124794,-31.4762597564962
"4568",2012-07-03,25.9374235315907,-32.2659645094143
"4569",2012-07-04,25.2884862579441,-31.6195616724135
"4570",2012-07-05,27.0723354545314,-30.8917162094104
"4571",2012-07-06,27.5173538569789,-29.9124824742378
"4572",2012-07-07,28.4886823485631,-31.2231507159159
"4573",2012-07-08,28.8637638422098,-31.6046990628017
"4574",2012-07-09,30.6930200553245,-30.2412237420546
"4575",2012-07-10,32.0061457945586,-28.7150295607504
"4576",2012-07-11,34.105974095889,-27.1319304794386
"4577",2012-07-12,33.4725971199587,-27.5699570745065
"4578",2012-07-13,34.1459097237028,-29.0700650529
"4579",2012-07-14,33.776224693833,-27.733266673994
"4580",2012-07-15,34.8099555537387,-27.7002159142877
"4581",2012-07-16,35.6580759106216,-27.2923152243784
"4582",2012-07-17,34.7028046041644,-27.2788428811999
"4583",2012-07-18,36.6414887460624,-25.1069163449976
"4584",2012-07-19,37.744923206889,-22.5865195400691
"4585",2012-07-20,37.6421698994744,-23.2965558151906
"4586",2012-07-21,38.7854809537619,-22.8135211637659
"4587",2012-07-22,39.0024205971543,-21.4193756958455
"4588",2012-07-23,38.0756706995921,-21.0023598554114
"4589",2012-07-24,39.4540214286898,-21.3837671273512
"4590",2012-07-25,38.6762489193622,-21.9415472281134
"4591",2012-07-26,38.8140545693489,-22.3971801576042
"4592",2012-07-27,39.5865640435165,-23.4208593176525
"4593",2012-07-28,39.9326206939451,-21.1149008982116
"4594",2012-07-29,38.1216336227601,-20.1745481747888
"4595",2012-07-30,36.9795743630439,-19.7876063205312
"4596",2012-07-31,35.4558196344272,-19.2514759441171
"4597",2012-08-01,36.9567102378484,-18.6426453444309
"4598",2012-08-02,38.4984551671331,-17.3230242902921
"4599",2012-08-03,38.0245304062933,-16.8649970874335
"4600",2012-08-04,38.1592428241477,-16.3589663103317
"4601",2012-08-05,38.667840947458,-15.9304126001712
"4602",2012-08-06,39.752258111276,-16.4281820475122
"4603",2012-08-07,39.2956654209136,-15.8942482265139
"4604",2012-08-08,40.5378074069827,-15.1282237282446
"4605",2012-08-09,41.8076291945776,-15.8307865521257
"4606",2012-08-10,41.2544016659928,-15.9789596733019
"4607",2012-08-11,40.4176328813279,-15.3335787768209
"4608",2012-08-12,40.7156831955475,-14.6005889157747
"4609",2012-08-13,40.5499461770838,-13.7559331705855
"4610",2012-08-14,40.7756942882559,-14.5843660537377
"4611",2012-08-15,41.030622334003,-13.6942743434177
"4612",2012-08-16,41.3775927858249,-13.2149691776081
"4613",2012-08-17,41.617475183386,-13.8555509602679
"4614",2012-08-18,40.293264584616,-13.6255956338863
"4615",2012-08-19,40.9757752863317,-13.6957770983805
"4616",2012-08-20,38.9789437035439,-14.3478802658867
"4617",2012-08-21,39.297016282905,-14.828697816997
"4618",2012-08-22,38.9849068008886,-12.8392055347661
"4619",2012-08-23,39.4953392420568,-12.6703783797724
"4620",2012-08-24,39.5679310997416,-13.3399775048767
"4621",2012-08-25,40.9548658783159,-14.6887310600162
"4622",2012-08-26,41.0963574879615,-14.6437306763605
"4623",2012-08-27,40.4229983157473,-14.0348315761958
"4624",2012-08-28,41.1684683534332,-13.8564246411814
"4625",2012-08-29,40.5367059196071,-11.5622262262552
"4626",2012-08-30,41.5651227025937,-11.3747439137381
"4627",2012-08-31,41.8124105315139,-9.3859992922329
"4628",2012-09-01,42.7318963290412,-9.39423652526582
"4629",2012-09-02,42.8604142667256,-9.03209266622424
"4630",2012-09-03,42.6332313025902,-8.90160952276147
"4631",2012-09-04,42.8705992966702,-10.4570236494161
"4632",2012-09-05,43.6627570710627,-12.4820110538784
"4633",2012-09-06,43.0837744494932,-12.937114923232
"4634",2012-09-07,40.2543837925475,-11.6381803505835
"4635",2012-09-08,41.0414646789028,-9.9156943462152
"4636",2012-09-09,41.5385568216838,-9.2270369559999
"4637",2012-09-10,43.6716587316112,-10.2350914531876
"4638",2012-09-11,44.8738653310056,-13.1852815063205
"4639",2012-09-12,44.7081819162238,-13.7146878384992
"4640",2012-09-13,46.3022125294643,-11.6672920088405
"4641",2012-09-14,45.8065344680445,-11.6711786806609
"4642",2012-09-15,46.2583119783086,-10.9885135654062
"4643",2012-09-16,46.704598863586,-11.2835557685458
"4644",2012-09-17,47.4243056280647,-12.6355567426839
"4645",2012-09-18,49.1931870568065,-12.3437511824614
"4646",2012-09-19,49.1966506724882,-11.2943635201112
"4647",2012-09-20,48.4614818363579,-12.8421244827093
"4648",2012-09-21,50.878537177243,-12.2596312972969
"4649",2012-09-22,51.0595770544471,-11.9300424046937
"4650",2012-09-23,51.7960763510996,-11.5006439268672
"4651",2012-09-24,51.6141458372412,-12.0297644718481
"4652",2012-09-25,50.4096689580379,-11.4173537122376
"4653",2012-09-26,49.3773592568407,-11.3544524147076
"4654",2012-09-27,48.1437971463839,-12.2053379610013
"4655",2012-09-28,47.1851490010997,-13.0719064499251
"4656",2012-09-29,44.7427950751643,-10.5407541984554
"4657",2012-09-30,44.4820189159573,-8.99348047532738
"4658",2012-10-01,43.9935493612232,-9.2976302811704
"4659",2012-10-02,44.7024175098971,-9.06322251132152
"4660",2012-10-03,45.1376711181903,-7.79748799071093
"4661",2012-10-04,43.4310942161952,-6.3794170425258
"4662",2012-10-05,44.7344958144083,-7.45638723259311
"4663",2012-10-06,44.2689242369956,-7.48446870556368
"4664",2012-10-07,44.5882543834029,-7.36521642596153
"4665",2012-10-08,44.3396581479761,-8.30865837600251
"4666",2012-10-09,43.8414631002469,-10.1042103679454
"4667",2012-10-10,44.2760187076042,-7.76097794820984
"4668",2012-10-11,43.7011538993807,-6.28825696876335
"4669",2012-10-12,43.0056302536454,-7.36039288043653
"4670",2012-10-13,42.0356280096723,-7.4304249288233
"4671",2012-10-14,42.3607057230076,-7.29405486611598
"4672",2012-10-15,42.6150124948008,-6.60944839497041
"4673",2012-10-16,43.578668622183,-7.35702947399584
"4674",2012-10-17,45.2247673309867,-6.79909942091183
"4675",2012-10-18,45.4553396095441,-5.04743677538472
"4676",2012-10-19,45.020940376789,-4.62142624395001
"4677",2012-10-20,44.7240109562686,-4.00452142138054
"4678",2012-10-21,43.9783116033035,-5.26506599613824
"4679",2012-10-22,44.1296836890355,-4.18720991314182
"4680",2012-10-23,44.3679315112472,-4.04979085614075
"4681",2012-10-24,46.3932490005579,-4.61255031876358
"4682",2012-10-25,45.8140836007613,-3.02809456913587
"4683",2012-10-26,45.9998245723328,-4.46976929932555
"4684",2012-10-27,44.1224832790377,-4.14986422884456
"4685",2012-10-28,44.1963353718658,-5.00623282886505
"4686",2012-10-29,45.4211070558829,-5.07771550802185
"4687",2012-10-30,45.428310828499,-4.36315425293285
"4688",2012-10-31,45.9822748316056,-5.20058242896353
"4689",2012-11-01,46.2558382594135,-5.68723068281193
"4690",2012-11-02,46.9454292070967,-6.77314827013628
"4691",2012-11-03,46.3638218783212,-7.09888926115315
"4692",2012-11-04,45.771225828299,-5.41809773920924
"4693",2012-11-05,46.5974531172972,-5.05240600217444
"4694",2012-11-06,47.0296219861179,-4.12736675094074
"4695",2012-11-07,48.2649871837302,-1.36586388149534
"4696",2012-11-08,49.7185412117956,-0.1287510229646
"4697",2012-11-09,47.7391237727831,-0.638364020605611
"4698",2012-11-10,46.866505724751,-0.376082074249431
"4699",2012-11-11,45.9238030710125,0.602375765234111
"4700",2012-11-12,46.2651538644167,-0.748204046650588
"4701",2012-11-13,47.8099922648567,0.73900642151977
"4702",2012-11-14,50.1481946449879,1.49559731595721
"4703",2012-11-15,50.9463955287241,1.10958324709779
"4704",2012-11-16,51.8461574461793,0.366519562718124
"4705",2012-11-17,51.7853739894712,-0.100604977751882
"4706",2012-11-18,51.0820587623232,-0.907280717810889
"4707",2012-11-19,51.0508698216873,1.21553539508962
"4708",2012-11-20,52.5457255370608,1.35407553510138
"4709",2012-11-21,53.7335589378181,2.01599126596447
"4710",2012-11-22,53.4889850006617,2.68957777039817
"4711",2012-11-23,54.9874964632422,2.39321558512811
"4712",2012-11-24,54.5692489793162,3.62761145847821
"4713",2012-11-25,54.0363590429545,4.21754682603914
"4714",2012-11-26,54.9518834639028,2.91468138420609
"4715",2012-11-27,53.3864193309923,3.07166343723006
"4716",2012-11-28,51.4932269145597,2.78671757613897
"4717",2012-11-29,52.0047359284504,1.69626160007327
"4718",2012-11-30,53.3621758059958,-0.157524089824135
"4719",2012-12-01,54.9927626540935,0.882965112425775
"4720",2012-12-02,54.4435774313404,1.63513496551816
"4721",2012-12-03,56.0248057197553,1.47789995008492
"4722",2012-12-04,54.5869360822809,2.0142146097925
"4723",2012-12-05,54.396136740901,2.32428522510468
"4724",2012-12-06,56.0178870204411,2.85906545378541
"4725",2012-12-07,56.5683199458718,4.24852045304041
"4726",2012-12-08,55.3440843225791,4.77638732810785
"4727",2012-12-09,56.9964637758301,5.16750781847866
"4728",2012-12-10,57.9802036390121,4.874179734562
"4729",2012-12-11,56.928768884405,5.4915803125696
"4730",2012-12-12,56.2410442143121,4.37034334684499
"4731",2012-12-13,54.818397834908,2.47214217224274
"4732",2012-12-14,54.4557563332773,3.05318311160725
"4733",2012-12-15,55.7089320078884,2.81740415717646
"4734",2012-12-16,55.2881666579563,3.74666726393376
"4735",2012-12-17,54.9114234318091,3.98523212946911
"4736",2012-12-18,55.7936730921058,5.63240135806331
"4737",2012-12-19,54.6288796338585,6.41417823658472
"4738",2012-12-20,53.9519008614146,4.99842304405304
"4739",2012-12-21,53.5615107816914,5.22770128679144
"4740",2012-12-22,54.086745666727,3.70393880002431
"4741",2012-12-23,54.1570773598325,2.32564171875533
"4742",2012-12-24,52.4333886935522,2.34346903687521
"4743",2012-12-25,51.9706302987816,1.58020614395914
"4744",2012-12-26,51.3448361188417,0.582794964192073
"4745",2012-12-27,51.2721744945529,0.0811609832376882
"4746",2012-12-28,52.0267443044791,-0.744536178600088
"4747",2012-12-29,52.2567509054158,0.992777774238035
"4748",2012-12-30,52.7653510976615,0.777181395014932
"4749",2012-12-31,51.3294332707176,0.998720552852902
"4750",2013-01-01,50.8483437206192,0.440243898659715
"4751",2013-01-02,49.7579861405515,0.854625632380187
"4752",2013-01-03,49.5025492758596,2.67966831739674
"4753",2013-01-04,49.6514138048725,1.9786488172343
"4754",2013-01-05,49.64230826577,0.77447856888249
"4755",2013-01-06,48.0772777910498,0.996914164827909
"4756",2013-01-07,48.2274977340759,1.05500394587299
"4757",2013-01-08,49.5244780948839,0.999398536217902
"4758",2013-01-09,49.450826643725,1.55826081415589
"4759",2013-01-10,48.8187564907719,2.0504330921981
"4760",2013-01-11,49.1420384265185,0.725250197947112
"4761",2013-01-12,48.5233431549393,0.954352563039258
"4762",2013-01-13,46.4272968641624,-1.55245947767116
"4763",2013-01-14,44.7069611751807,-1.23207048510515
"4764",2013-01-15,45.3584423979753,-2.93552688245292
"4765",2013-01-16,44.9729628806943,-2.87460361151301
"4766",2013-01-17,43.7892798219951,-3.67521068406794
"4767",2013-01-18,42.7141806893653,-5.85090771671348
"4768",2013-01-19,43.3639309158843,-6.94425682738296
"4769",2013-01-20,43.0519534525442,-7.55625110625816
"4770",2013-01-21,43.2899957340002,-7.56434613448208
"4771",2013-01-22,43.4577507119847,-9.2197316548413
"4772",2013-01-23,42.4970080525141,-7.76420356088569
"4773",2013-01-24,42.0619179224361,-6.65658884431584
"4774",2013-01-25,42.0888544722581,-5.29988459410093
"4775",2013-01-26,43.2547756398408,-6.18135041720302
"4776",2013-01-27,44.9429073251591,-5.91398207449574
"4777",2013-01-28,46.2928362304046,-6.47205628480748
"4778",2013-01-29,48.3037230548663,-4.81623489384167
"4779",2013-01-30,47.0834306770356,-5.26268298070958
"4780",2013-01-31,46.4569195554553,-3.43002649565513
"4781",2013-02-01,46.5199135147805,-3.24017638816137
"4782",2013-02-02,45.9610920757076,-2.30329641152943
"4783",2013-02-03,44.5864039214643,-3.02989603344544
"4784",2013-02-04,43.7733443601836,-1.30048234636677
"4785",2013-02-05,42.993417387869,-2.05497412686057
"4786",2013-02-06,43.8297107527457,-2.87107875914952
"4787",2013-02-07,44.3261352153057,-2.5067925241994
"4788",2013-02-08,45.5551050813547,-1.06848208042647
"4789",2013-02-09,44.7605871081002,-1.68076473482766
"4790",2013-02-10,44.1354012448802,-0.732569461659748
"4791",2013-02-11,44.2625430780146,-0.53855707364136
"4792",2013-02-12,43.3710829551141,-0.873954001687832
"4793",2013-02-13,44.3972216178725,-1.82301084956969
"4794",2013-02-14,41.7650994126097,-2.15001053804965
"4795",2013-02-15,41.268592809975,-1.7804178138414
"4796",2013-02-16,40.2770389750318,-2.9361553680808
"4797",2013-02-17,40.5023080159446,-2.81244839351014
"4798",2013-02-18,41.6231748078896,-3.07590785358914
"4799",2013-02-19,43.1577864417449,-1.9191104808841
"4800",2013-02-20,42.2588580381676,-1.25933599850083
"4801",2013-02-21,42.5252958646994,-1.00056293770511
"4802",2013-02-22,41.7009679628713,0.228453482873123
"4803",2013-02-23,41.6487920402357,1.20355469137
"4804",2013-02-24,38.7665987732388,-0.045548367324787
"4805",2013-02-25,38.9788422842263,1.2459028262595
"4806",2013-02-26,39.2667399276079,2.50841213892419
"4807",2013-02-27,38.88562631358,1.93791467599953
"4808",2013-02-28,37.3373375237559,1.98638686988544
"4809",2013-03-01,40.1608350838207,2.869160415422
"4810",2013-03-02,40.8915518946976,2.05946791778946
"4811",2013-03-03,40.8461098115123,0.70068176590559
"4812",2013-03-04,40.3978246619924,-1.51262176903518
"4813",2013-03-05,40.5130345738584,-1.38268044260115
"4814",2013-03-06,40.7320560093276,-1.6553730497991
"4815",2013-03-07,38.1948103621592,-1.95891429765412
"4816",2013-03-08,37.9419845031378,0.0940237545183746
"4817",2013-03-09,38.2273617717691,0.608083264112973
"4818",2013-03-10,38.5368734183534,0.885289722447389
"4819",2013-03-11,39.2720074358018,0.942623090132295
"4820",2013-03-12,39.5891330346096,0.780632541694348
"4821",2013-03-13,39.3263535954115,0.303365916191071
"4822",2013-03-14,38.6073112734058,0.607534605795308
"4823",2013-03-15,39.5367776482174,-0.139143626851407
"4824",2013-03-16,40.3244102719439,1.40643910136721
"4825",2013-03-17,40.1468938433838,1.02330523508786
"4826",2013-03-18,41.6285443616824,-0.839904667495704
"4827",2013-03-19,41.6522940370223,1.36947951808198
"4828",2013-03-20,42.2314471289468,1.96665010049848
"4829",2013-03-21,42.5288781274747,1.96918130574227
"4830",2013-03-22,40.9481750907981,1.80355693868585
"4831",2013-03-23,41.4447301932205,0.692905112271736
"4832",2013-03-24,42.8098591926176,1.12152143243918
"4833",2013-03-25,42.0668751676977,1.25459937511409
"4834",2013-03-26,40.7018566201016,1.24921626049916
"4835",2013-03-27,41.5110757525961,1.77998526435539
"4836",2013-03-28,39.9109714376739,1.77388578047584
"4837",2013-03-29,40.8033656872347,3.08367629061455
"4838",2013-03-30,41.7895357956309,3.13311318224157
"4839",2013-03-31,41.717081421638,2.49705654717857
"4840",2013-04-01,40.8434839225266,2.00040183198223
"4841",2013-04-02,41.5132947732901,2.64992366126128
"4842",2013-04-03,41.0269925575842,2.06468781445958
"4843",2013-04-04,40.6239175091485,1.47995035241362
"4844",2013-04-05,41.0922395273792,0.696630508388814
"4845",2013-04-06,41.8420224176155,1.72008167232507
"4846",2013-04-07,40.9822408990795,3.51236636261681
"4847",2013-04-08,39.8369417171507,2.57905659799862
"4848",2013-04-09,39.6966836356013,3.51346586466492
"4849",2013-04-10,39.76114748765,3.25341681215682
"4850",2013-04-11,39.2312938804611,4.03771075843311
"4851",2013-04-12,39.625276523566,4.18452005293639
"4852",2013-04-13,39.7572257470559,5.14317292297207
"4853",2013-04-14,40.3560097241059,4.43652632677789
"4854",2013-04-15,41.420430278642,4.0503134997496
"4855",2013-04-16,41.4347799490562,4.364495940495
"4856",2013-04-17,42.0149071507001,4.52842479349184
"4857",2013-04-18,43.5732105304726,5.73850567936242
"4858",2013-04-19,43.4441680745647,5.98303106761978
"4859",2013-04-20,44.8678099509204,5.934261430155
"4860",2013-04-21,47.4478899073024,5.80002173781516
"4861",2013-04-22,48.5701641333169,6.94053531726585
"4862",2013-04-23,48.7803409481867,6.80642992289963
"4863",2013-04-24,48.5591730557444,6.74061694691288
"4864",2013-04-25,49.9103609838247,6.02153824417298
"4865",2013-04-26,49.5731241504198,6.9550972846293
"4866",2013-04-27,50.2327288129166,7.64010478101771
"4867",2013-04-28,51.4266709931586,8.67579955063897
"4868",2013-04-29,55.0085851040207,8.44727099849476
"4869",2013-04-30,56.76941515588,9.46893970153656
"4870",2013-05-01,57.8543008206582,9.58333666626183
"4871",2013-05-02,56.9725618845408,9.45513811006045
"4872",2013-05-03,57.2858238482568,9.67229963960684
"4873",2013-05-04,57.3985136396764,8.800704459934
"4874",2013-05-05,56.2408763482989,8.99344674945374
"4875",2013-05-06,57.3711602708353,7.90714432756221
"4876",2013-05-07,55.584852358923,8.92658872468974
"4877",2013-05-08,54.7836541462734,8.43441633864499
"4878",2013-05-09,55.683737730819,10.258888807332
"4879",2013-05-10,54.4315385256521,9.70455357251559
"4880",2013-05-11,54.9739690159564,11.6219689009555
"4881",2013-05-12,55.8265005449524,11.9369767170369
"4882",2013-05-13,54.7549247845084,14.0005530273627
"4883",2013-05-14,56.0675033390753,13.1457497065303
"4884",2013-05-15,56.0990326428713,13.421576235859
"4885",2013-05-16,54.4513308146593,11.1217868109814
"4886",2013-05-17,54.6157987101874,12.8745664966614
"4887",2013-05-18,53.8155555614088,12.1613416285771
"4888",2013-05-19,54.0828635471269,12.7715356894373
"4889",2013-05-20,55.2329703782786,14.3908967608411
"4890",2013-05-21,54.4457263107175,14.6563889788279
"4891",2013-05-22,53.1298516707447,15.3170932882308
"4892",2013-05-23,53.6520000198546,14.7666226125571
"4893",2013-05-24,54.69979926863,15.5981771693581
"4894",2013-05-25,55.9037975450802,16.1389660499079
"4895",2013-05-26,55.8977243688077,15.6067884784455
"4896",2013-05-27,55.9522507187903,13.870941989604
"4897",2013-05-28,56.0730477741699,13.6954249597856
"4898",2013-05-29,55.6801581510345,13.1073693016037
"4899",2013-05-30,56.6900965295287,12.3587622705911
"4900",2013-05-31,56.7145371736051,14.1968917371681
"4901",2013-06-01,57.8672200101238,13.7213695795622
"4902",2013-06-02,58.8271321309334,13.64757117147
"4903",2013-06-03,60.3806011557238,15.213788343759
"4904",2013-06-04,62.3889176948867,14.100872769293
"4905",2013-06-05,64.0530926494902,15.3049912946566
"4906",2013-06-06,63.9849443228382,14.9285546138933
"4907",2013-06-07,63.1023363942094,15.3745577064286
"4908",2013-06-08,64.0045751464565,15.442436634696
"4909",2013-06-09,64.4359020311861,14.9902702699571
"4910",2013-06-10,65.2524978314869,15.1347845043484
"4911",2013-06-11,64.6587261740155,16.2054082599915
"4912",2013-06-12,66.3380958453502,16.2007649096383
"4913",2013-06-13,66.6843207929291,14.397964444476
"4914",2013-06-14,68.0160958366479,14.2925119826979
"4915",2013-06-15,68.2224958378838,15.9169488954231
"4916",2013-06-16,68.2965929758224,14.9897695167571
"4917",2013-06-17,70.0611514017067,15.8405891954804
"4918",2013-06-18,67.5460199273127,14.6408665058611
"4919",2013-06-19,67.5984389936843,15.1628983678211
"4920",2013-06-20,69.5230052474034,15.5693181625639
"4921",2013-06-21,68.1042929090455,14.8631469988477
"4922",2013-06-22,68.163963354865,14.2856452946393
"4923",2013-06-23,69.9427277095763,14.399620169034
"4924",2013-06-24,71.9432942739508,14.8970254516742
"4925",2013-06-25,72.6903942746288,13.3694466461215
"4926",2013-06-26,73.3643958912595,12.860768869476
"4927",2013-06-27,73.2956839809448,12.0224746061945
"4928",2013-06-28,70.2899767382109,12.6202412467939
"4929",2013-06-29,70.8401161372407,12.3314250722715
"4930",2013-06-30,70.6956168781071,12.5410274501556
"4931",2013-07-01,72.4002509120394,15.0411335888069
"4932",2013-07-02,73.0305801191757,14.3692448888992
"4933",2013-07-03,73.028716365766,13.1064665236063
"4934",2013-07-04,72.0634103639407,13.5300787170708
"4935",2013-07-05,71.1945770587483,14.2693590409185
"4936",2013-07-06,73.0323256993574,13.0866909804335
"4937",2013-07-07,72.5758647591799,12.4594520679666
"4938",2013-07-08,73.6159973499264,12.2317785800235
"4939",2013-07-09,75.5059687931496,12.3079164058454
"4940",2013-07-10,76.5673642901257,10.5826204553658
"4941",2013-07-11,76.1370939248895,10.7659932661533
"4942",2013-07-12,77.7483994985528,9.94480461795195
"4943",2013-07-13,79.8016590960051,8.93320561917346
"4944",2013-07-14,79.2502007646753,8.81948583583206
"4945",2013-07-15,79.0951010713908,9.80224353502079
"4946",2013-07-16,79.5387703065293,10.70646527172
"4947",2013-07-17,78.837273879723,11.4921535151667
"4948",2013-07-18,80.875604366474,12.5051224661909
"4949",2013-07-19,80.4820949194761,10.8713123624753
"4950",2013-07-20,80.1084901181142,10.5417796608827
"4951",2013-07-21,80.6919205179955,11.0204760435603
"4952",2013-07-22,79.7750141357942,11.4345966606722
"4953",2013-07-23,81.2974881607348,12.3545173938288
"4954",2013-07-24,79.8065582852991,10.9570273009178
"4955",2013-07-25,79.6466743597167,11.0332176121114
"4956",2013-07-26,78.2764354011606,10.6989044515137
"4957",2013-07-27,78.2881075864444,9.66026665526127
"4958",2013-07-28,76.801153520038,10.5117220840887
"4959",2013-07-29,78.2911351142775,9.88959687289748
"4960",2013-07-30,77.3632384785346,10.3500910078999
"4961",2013-07-31,78.4395796271401,9.56103004018389
"4962",2013-08-01,77.8891324467076,7.14616458569759
"4963",2013-08-02,77.511782335986,8.23832388542779
"4964",2013-08-03,78.7814173269386,9.72746727471702
"4965",2013-08-04,79.4421235238366,9.29146517482548
"4966",2013-08-05,79.6015834565217,10.8703935865489
"4967",2013-08-06,79.4448220615701,11.2007004993344
"4968",2013-08-07,78.1462436375499,12.2057664716365
"4969",2013-08-08,79.8820881455679,10.6814778088626
"4970",2013-08-09,79.624032989229,10.89883267568
"4971",2013-08-10,81.5215007676814,11.919007712316
"4972",2013-08-11,82.0025685668583,12.2194841368049
"4973",2013-08-12,80.4974350039948,11.1886268692575
"4974",2013-08-13,79.3605506325595,11.1067746313491
"4975",2013-08-14,80.0253380903145,10.0862727677978
"4976",2013-08-15,80.2057023893834,10.4544151118568
"4977",2013-08-16,79.6446284844588,9.40690457138973
"4978",2013-08-17,78.6716877498575,7.44002084215945
"4979",2013-08-18,77.750688279882,7.34029489753135
"4980",2013-08-19,78.3315877125287,7.50615272712715
"4981",2013-08-20,79.0862804837979,7.1275741870827
"4982",2013-08-21,77.8234564422687,7.04098170863922
"4983",2013-08-22,78.5756120501357,7.66464231899837
"4984",2013-08-23,79.6960475491713,7.55527089605976
"4985",2013-08-24,78.1417886483784,7.62690138169759
"4986",2013-08-25,76.7496512995372,6.71490233633006
"4987",2013-08-26,79.4020275219602,6.69576540775952
"4988",2013-08-27,79.7977742486375,4.92120623018365
"4989",2013-08-28,79.9324378744574,5.55803608924892
"4990",2013-08-29,80.5030732919629,6.04214354458959
"4991",2013-08-30,80.0641539756294,6.56469109497602
"4992",2013-08-31,81.4296696026875,5.46528172382168
"4993",2013-09-01,82.5127960809138,5.62069180540751
"4994",2013-09-02,81.2528670223855,5.50446537564066
"4995",2013-09-03,79.3391896440445,4.71715576839857
"4996",2013-09-04,80.0105753446132,3.18455573572541
"4997",2013-09-05,80.77440994647,3.58010526375574
"4998",2013-09-06,79.4476607563097,2.82450303128173
"4999",2013-09-07,79.4432830375297,3.8823922819419
"5000",2013-09-08,79.662038957248,5.50321069491738
"5001",2013-09-09,80.3014915236439,4.68990588690715
"5002",2013-09-10,81.6001736483959,4.24910092865008
"5003",2013-09-11,81.5662739081418,5.79236816421724
"5004",2013-09-12,80.3989193951642,6.38128328368892
"5005",2013-09-13,80.6431088236321,7.39367968276642
"5006",2013-09-14,80.0537194528796,8.79213211873981
"5007",2013-09-15,79.2208390568652,8.46057308443059
"5008",2013-09-16,79.7028281471113,9.61324021169126
"5009",2013-09-17,80.4877790731537,9.70980766430655
"5010",2013-09-18,79.1714681027673,10.8626303909751
"5011",2013-09-19,78.0033002865978,11.1418218050694
"5012",2013-09-20,78.3125935872355,10.1505930599134
"5013",2013-09-21,79.1564319216997,11.2423384448595
"5014",2013-09-22,79.1436068165875,12.2883513696936
"5015",2013-09-23,77.8941724553175,13.0802676518476
"5016",2013-09-24,77.206743504648,12.3936042097837
"5017",2013-09-25,77.3215434184622,12.2720188499875
"5018",2013-09-26,77.1441981161935,11.6956870525596
"5019",2013-09-27,76.7601864379526,11.522727732701
"5020",2013-09-28,76.5267371015995,12.7952194718609
"5021",2013-09-29,76.8841465390568,12.4226674786869
"5022",2013-09-30,77.062317550329,12.6388203932755
"5023",2013-10-01,78.6991926805709,13.7476088268105
"5024",2013-10-02,78.6823480027662,14.2708298727252
"5025",2013-10-03,78.1817526109835,13.2039376533928
"5026",2013-10-04,77.4881912776999,12.9191274906089
"5027",2013-10-05,77.7660916269037,12.053060681712
"5028",2013-10-06,76.2509329037,11.8214434361785
"5029",2013-10-07,76.5430292760515,12.4376633014693
"5030",2013-10-08,77.0286589774896,12.5451444296503
"5031",2013-10-09,76.4399211429688,12.492913082279
"5032",2013-10-10,75.9462371589891,12.2671291397826
"5033",2013-10-11,76.2251108486335,12.6772088909724
"5034",2013-10-12,76.3359714088807,11.4940016489769
"5035",2013-10-13,77.1028772684251,11.5090304447494
"5036",2013-10-14,75.6695285395454,12.7683657974302
"5037",2013-10-15,76.4796464874074,12.57912579324
"5038",2013-10-16,77.275593186829,15.869168461194
"5039",2013-10-17,78.9788884975117,16.8000005021511
"5040",2013-10-18,78.1740532764222,16.3692779824125
"5041",2013-10-19,79.0417510281223,15.5325740245561
"5042",2013-10-20,79.8955620357835,15.1189307578849
"5043",2013-10-21,78.5805871413967,14.4013059786569
"5044",2013-10-22,78.8156081365075,15.2323198568193
"5045",2013-10-23,79.6553727679109,14.7938884147144
"5046",2013-10-24,79.0044006971046,14.4696440343511
"5047",2013-10-25,78.6744145733132,14.3681930050478
"5048",2013-10-26,79.6106397067598,14.4840436641564
"5049",2013-10-27,78.3241088284397,13.9248965237018
"5050",2013-10-28,78.9824051295159,16.0597315300692
"5051",2013-10-29,79.2695202326778,14.1241331729995
"5052",2013-10-30,80.5047620049016,12.0909507166032
"5053",2013-10-31,80.7588660234938,11.5371377265103
"5054",2013-11-01,80.8839193983822,9.57081289336981
"5055",2013-11-02,81.0199983599358,11.2588651192227
"5056",2013-11-03,80.7724436598171,12.6160047883171
"5057",2013-11-04,80.7488336023478,13.5997367741023
"5058",2013-11-05,82.5156211599927,12.5437937543321
"5059",2013-11-06,82.0145750094348,13.382294597703
